product,productName,reviewerName,title,date,verifiedPurchase,stars,text,helpful,size
undefined,chanca_piedra_hanan_tea,Packard Man,3.0 out of 5 stars,"Reviewed in the United States on August 9, 2021",true,3.0 out of 5 stars,"I'm skeptical about the claims regarding kidney stones, but I'm willing to try it. It brews up nicely, and tastes OK with either milk or lemon and sugar.",,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Daryl,3.0 out of 5 stars,"Reviewed in the United States on November 29, 2020",true,3.0 out of 5 stars,"Not very happy with these. I feel like they have not done much of anything at all as far as stone breaking goes.Usually I write lengthy reviews but this was not a good experience for me.The taste is very strange as well. Pretty bitter. So I you try it, consider adding some honey.",2 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Eddie Benavidez,3.0 out of 5 stars,"Reviewed in the United States on June 1, 2020",true,3.0 out of 5 stars,Its good for kidney stones or for just cleaning your bladder.,6 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Jay T,3.0 out of 5 stars,"Reviewed in the United States on January 8, 2020",true,3.0 out of 5 stars,I thought I was going to get a little relief with my kidney stones but nothing happened. I stopped drinking it...,2 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Norma D. Davis,3.0 out of 5 stars,"Reviewed in the United States on September 14, 2019",true,3.0 out of 5 stars,Not sure if its working,,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Travis M Wood,4.0 out of 5 stars,"Reviewed in the United States on November 5, 2023",true,4.0 out of 5 stars,"Thought tea would help with kidney pain, didn’t pass any stones. Started with one bag a night and increased to two in a cup. Wasn’t that bad tasting if you drink herbal tea. Didn’t seem to do much for me.",8 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,a-z,4.0 out of 5 stars,"Reviewed in the United States on October 26, 2023",true,4.0 out of 5 stars,I am drinking this occasionally along with the extract and hoping for the best. This tea tastes like any other herbal tea. I probably will not order more in favor of the concentrate. If you like tea in general you can't go wrong.,,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Amazon Customer,4.0 out of 5 stars,"Reviewed in the United States on April 10, 2023",true,4.0 out of 5 stars,"I self-diagnosed for kidney stones as I had chronic pain in my left back kidney area. I started drinking the tea as soon as it arrived.  Over a few days of drinking the tea every day, the pain stopped. I am continuing to take it until the bags are all used up.",20 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Riley Berrey,4.0 out of 5 stars,"Reviewed in the United States on February 19, 2023",true,4.0 out of 5 stars,Worked like a charm for getting rid of my stone pain. The one drawback I did get was a lot of dizziness and drowsiness after having more than one tea bag in a few hours. Chanca piedra is a blood pressure reducer as well as a blood sugar reducer so keep this in mind if you take medications that affect those things!,30 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Robert Osgood,4.0 out of 5 stars,"Reviewed in the United States on October 7, 2022",true,4.0 out of 5 stars,"Not sure if the product works, but it's a good tasting tea, and if you are a kidney stone sufferer, it can't hurt.",One person found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Raul Rivas,4.0 out of 5 stars,"Reviewed in the United States on August 24, 2022",true,4.0 out of 5 stars,Kidney stone relief,2 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,MANITA HENDRIX,4.0 out of 5 stars,"Reviewed in the United States on August 12, 2022",true,4.0 out of 5 stars,Maybe the flavor but its medical.,3 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Dani,4.0 out of 5 stars,"Reviewed in the United States on July 29, 2021",true,4.0 out of 5 stars,"This tea has a mild green tea taste. It does make you have to use the bathroom and a bit thristy if you constantly drink it. However, I was worried about a having a kidney stone reoccurring and this helped mentally and physically having purchased it.",,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Amazon Customer,4.0 out of 5 stars,"Reviewed in the United States on October 16, 2020",true,4.0 out of 5 stars,Pretty good,One person found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Eva Pop,4.0 out of 5 stars,"Reviewed in the United States on September 7, 2020",true,4.0 out of 5 stars,This tea helps your kidney by cleaning the sand or stone away from it.,6 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Andre  Morariu,4.0 out of 5 stars,"Reviewed in the United States on July 16, 2020",true,4.0 out of 5 stars,I had 2 kidney stones surgeries 9 years apart. Last surgery I thought I was gonna die. Discover Chanca Pierre tea first and then the 1800 mg each pills. Took both for a while. Can't tell if they work or not . Hopefully they do. Don't want a 3 rd kidney stone surgery. Products seem ok.,2 people found this helpful,Size: 50 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Jeneese Jones,4.0 out of 5 stars,"Reviewed in the United States on May 26, 2020",true,4.0 out of 5 stars,I like that it didnt have a strong taste mild soothing taste,3 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,MTB,4.0 out of 5 stars,"Reviewed in the United States on February 18, 2020",true,4.0 out of 5 stars,taste awfull but seemed to work  was experiencing  pain from stone. and end of 30 days it was gone,7 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,nuyoorkgirl,4.0 out of 5 stars,"Reviewed in the United States on February 19, 2019",true,4.0 out of 5 stars,"I was having pain and went for cat scan. Showed several large stones. The medicine they gave me didn't do anything. I started drinking the tea and the pain went away. Not sure if the stones are gone but I saw what I thought might be some tiny pieces of stone. It says it breaks the sharp edges off if nothing else so you can pass it. I know it stopped the pain, not sure if all the stones are gone but I am not going to do anything else. Will continue to drink the tea.",148 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Linda,5.0 out of 5 stars,"Reviewed in the United States on August 15, 2024",true,5.0 out of 5 stars,Tea was delicious.  My husband enjoyed the taste.,,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,mike,5.0 out of 5 stars,"Reviewed in the United States on January 15, 2024",true,5.0 out of 5 stars,I enjoy this tea with Lemon and a small amount of honey. Hoping it does what it claims to do. That is tobreak up kidney stones.,2 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Andrew S.,5.0 out of 5 stars,"Reviewed in the United States on September 2, 2023",true,5.0 out of 5 stars,I’ve had my 3mm kidney stone for a week and a day. Drank this tea and literally a few hours later I passed my stone. Idk if it’s the tea or not but it def didn’t hurt!,16 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,KNN,5.0 out of 5 stars,"Reviewed in the United States on August 10, 2023",true,5.0 out of 5 stars,"This tea has very good medicinal benefits. I had read online about how it helps for kidney stones and wanted to try it as we try to avoid going to the doctor. Although the effects were not miraculous overnight results like some reviewers, we have noticed less pains and believe it is from drinking the tea. The tea also has a nice taste, and is soothing to drink. I look forward to my nightly cup of it to help me wind down.",29 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Rose,5.0 out of 5 stars,"Reviewed in the United States on July 31, 2023",true,5.0 out of 5 stars,"Please forgive my review. I’m on pain killers…Arrived smashed! Thanks! Lol! Whatever! I’m in pain. I don’t care.I took this tea, 2 bags steeped for 5 minutes in one cup about 25 minutes ago!At emergency I was told I have one 6mm stone that just left the kidney.Yesterday, I got another x-ray to see if it moved, but my doctor apparently is too busy to read it and tell me the results for 3 days. Maybe more. Too busy I guess.The x-ray tech and I clearly see 2 stones. One in kidney and one in the bladder? Did it break? Did they not see one in the CT scan. The urologist hasn’t told me, because he apparently is too busy.My bladder is totally reacting to this! I never heard so many noises in my bladder.I’m scared, but I don’t trust the Dr. and he has never even had a stone. He couldn’t care less. I trust the actual results of people who have taken this more than I trust him. I trust these reviews more than I trust him, because he doesn’t care.I was in emergency 8 days ago in the most excruciating pain of my life. They helped me and gave me the medications listed. I hope it’s okay to take this tea with those medications. I’m also taking:Flomax/TamsulosinNaproxen 500 mgHydrocodone-AcetaminI 100% feel my kidney is now making noises since I drank this tea! It’s such a weird feeling. I will update you soon. We will see… I kind of feel like drinking more! This is DEFINITELY doing something because I can actually hear it and feel it!!!————UPDATE————12/29/2023I cannot even express how grateful I am to God that this tea saved me from the worst pain of my life, along with medication listed above. I no longer feel pain and I will eventually go back and get another x-ray, but I need a break from Dr. now. I also got a better urologist that does not ignore me. I love this tea and drink it daily. I  am so grateful.",159 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Alfred E. Parker,5.0 out of 5 stars,"Reviewed in the United States on June 22, 2023",true,5.0 out of 5 stars,Good Tasting Tea Recommended By A Friend When I Complained Of A Potential Kidney Stone.,2 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Kindle Customer,5.0 out of 5 stars,"Reviewed in the United States on June 17, 2023",true,5.0 out of 5 stars,Very good taste either hot or cold. Seems to help with kidney function. Not sure yet about the kidney stone part.,One person found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Bella,5.0 out of 5 stars,"Reviewed in the United States on June 11, 2023",true,5.0 out of 5 stars,Relieves pain in back when I start feeling I have kidney stones makes urine flow out easier,,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Reader13,5.0 out of 5 stars,"Reviewed in the United States on June 10, 2023",true,5.0 out of 5 stars,"I’m 35 and have passed at least 20 kidney stones. I’ve been in the emergency room four times, and a week ago my kidney decided to let loose the largest kidney stone I’ve ever had. The CT scan measured it at 5.2 mm, and my doctor said if I didn’t pass it in a week I needed to schedule lithotripsy. He didn’t think I could do it myself. I have been doing everything. I’ve been taking herbs, drinking water and coconut water, taking homeopathy, etc. I’ve taken Chanca Piedra in various forms for years, including capsules and tinctures. In a moment of desperation, I ordered this tea. It arrived yesterday afternoon, and I had one mug full of it. Immediately, I noticed a very relaxing feeling come over me and the pain decreased a little bit. I felt more myself last night than I have in the past week, and I finally felt hope that I would be ok. About 24 hours later, I painlessly peed this stone out. You can’t tell from the pictures, but it is smaller than the 5.2 mm the hospital said it was. It’s also smooth (I’ve passed several that had huge teeth). I doubt this tea is solely responsible for me passing the stone, but I know it played a huge part. I will be drinking this regularly for the rest of my life.",99 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Romadise,5.0 out of 5 stars,"Reviewed in the United States on April 18, 2023",true,5.0 out of 5 stars,"My mom had kidney and gallbladder stones, she feels much better and less pain since she started the treatment.  She feels like she is passing sediment through the urine. Overall she is getting better every day",One person found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,curtis salmon,5.0 out of 5 stars,"Reviewed in the United States on April 14, 2023",true,5.0 out of 5 stars,USED TO BREAK UP KIDNEY STONES,One person found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Jacqui P,5.0 out of 5 stars,"Reviewed in the United States on February 24, 2023",true,5.0 out of 5 stars,My husband has had reoccurring kidney stones and has me keeping him in stock of this product. Learning about other benefits of this herb so I'm now occasionally drinking it as well and it has a pleasant green tea-like flavor.,,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States on February 20, 2023",true,5.0 out of 5 stars,I used it because it helped me with my stone.,2 people found this helpful,Size: 50 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Ed Brown,5.0 out of 5 stars,"Reviewed in the United States on February 6, 2023",true,5.0 out of 5 stars,Helped breakdown my kidney stones. I drank plenty of water with a squeeze of fresh lemon. Also added a glass of water that had two tablespoons of apple cider vinegar daily to my routine. No more pain in my side/stomach. My stone was 7 mm by 4 mm per the CT scan and this helped break things down and out.,18 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Joel,5.0 out of 5 stars,"Reviewed in the United States on January 30, 2023",true,5.0 out of 5 stars,"I don’t take this tea because of flavor, or because I am in pain, or because it is cheap. I take it as prevention for having kidney stones again in the future",7 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Luis Lema,5.0 out of 5 stars,"Reviewed in the United States on January 25, 2023",true,5.0 out of 5 stars,I had a medium size kidney stone and after the ultrasound the urologist said that there was only a 25% chance the stone would pass by itself so I started to drink chancapiedra twice a day and drinking a lot of water and the stoned passed!,17 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,THE BIG STEPPER,5.0 out of 5 stars,"Reviewed in the United States on January 21, 2023",true,5.0 out of 5 stars,"Worked like a charm for getting my second kidney stones to pass. But won’t work if the stone process is too far like you’re screaming in pain, like my first time. I had to get surgery the stone was extremely large wish I had large ass tubes.",4 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Geraldine Armour,5.0 out of 5 stars,"Reviewed in the United States on January 13, 2023",true,5.0 out of 5 stars,It taste good.,2 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States on January 11, 2023",true,5.0 out of 5 stars,"I was told to try this tea, because the doctors are quick to perform surgery.  I had 3 cups of this tea and pain relief immediately. My doctor was not happy but from what I understand this tea is instrumental in dissolving stones. Here I am a month later been drinking a cup a day and passing like a fountain with no pain or blockage.  Highly recommend this for everyone suffering kidney stones",29 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,CharlieL,5.0 out of 5 stars,"Reviewed in the United States on January 9, 2023",true,5.0 out of 5 stars,"Some reviewers mentioned the box was missing tea bags, mine were all there, had 25 in a plastic sealed box. There were also reviews mentioning the tea bags fell apart, I didn’t have that problem and I left the bag in the mug the whole time I was drinking the tea. Not sure if the tea works on my kidney stones because that may take time to tell and I have only drank one cup so far.",9 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Eric Lee,5.0 out of 5 stars,"Reviewed in the United States on January 6, 2023",true,5.0 out of 5 stars,Had a 4mm stone in my kidney and two cups of tea later. I passed the stone.,7 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Jim K,5.0 out of 5 stars,"Reviewed in the United States on December 30, 2022",true,5.0 out of 5 stars,Tastes Good and Caffeine free... don't really know about efficacy when it comes to stones. I do a lot of other ""remedies"" as well so I don't k now which is more effective... but ANYTHING is better than another bout of stones!!!,4 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Rita ,5.0 out of 5 stars,"Reviewed in the United States on December 16, 2022",true,5.0 out of 5 stars,"special needs young man with kidney stone issues, haven't gotten recent xrays to see, but he sleeps better with less pain. seems to help with digestive issues as well. likes his tea and honey or a water flavoring in it, hot or cold",7 people found this helpful,Size: 50 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Roman Wright,5.0 out of 5 stars,"Reviewed in the United States on December 5, 2022",true,5.0 out of 5 stars,Really resolves kidney stones must take on onset I haven’t had kidney stones for five years thanks to drinking it and it’s definitely rid me of my calcium stones,11 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Rachel,5.0 out of 5 stars,"Reviewed in the United States on November 24, 2022",true,5.0 out of 5 stars,"Recently I been having stomach pain on my right side under my rib more than ever where it was starting to feel like every day or every other day I was in pain. The thought of having surgery made me scared. I look you up diy remedies. I had seen online to drink warm pressed apple juice and lay on your right side to help with pain/discomfort which helped other flareups but on this particular day nothing was working and this was by far the worst pain I ever felt where I figure something in my stomach was ready to explode. I came across this tea, in desperate need from being discomfort I decided to order it and give it a try. Some reviews said they took the tea twice a day so that’s what I did. I drank a tea first thing in the morning and one at night before bed.First day of drinking the tea I notice the pain/ discomfort was gone. Second day I notice my bloat was gone, still in no pain. On the third day I finally passed a stone which I didn’t even feel. I also still feel like I never had any stomach pain issues. This tea has made me use the restroom more then usually but every bowel movement was the best feeling ever it also made me gassy. I definitely recommend if your trying to avoid any trips to the E.R & surgery like I am.  I will continue drinking the teas. I’m so happy I came across it.I hope it helps you too!!",2 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,starzygote,5.0 out of 5 stars,"Reviewed in the United States on November 14, 2022",true,5.0 out of 5 stars,When I feel a flare up in my kidneys I grab a cup of this tea and it works wonders. Along with increased water intake. I use two tea bags and make a nice strong cup and sip on it through out the morning. It helps the pain and inflammation and helps the stones break up and pass thru. Sometimes a single cup seems to do the job. Other times I’m using this for a few days. But it always helps. Hopefully it helps you too.,22 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,CG,5.0 out of 5 stars,"Reviewed in the United States on November 7, 2022",true,5.0 out of 5 stars,Kidney stone,,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Brenda,5.0 out of 5 stars,"Reviewed in the United States on October 28, 2022",true,5.0 out of 5 stars,"I don't know why but it works. I was having a big gallbladder pains. I've been having gallbladder problems for 5 years and they never remove it in the ER. So i was having a flare. I can always tell when it's enlarged and full of stones and slugde. I bought this because I read good reviews. Thinking it wasn't gonna work and i was gonna end up in the ER again. so as soon as I receive it, it soon began. I can feel it getting angry and angrier. I was in so much pain. By this time I wasn't eating anything. So middle of the day came and i had another 2 tea bags, oh boy it got angrier. Then night came and i had 2 more tea bags (always drink it really hot and no sugar or anything else on it). By the night i was in agony. I was crying and in labour with stones. One after another after another. So the next morning i had 1 tea bag. It kept going. I can still feel it's large and angry. I kept drinking 1 tea bag 3 times a day despite being in agonizing pain. I was crying and just wanted to stop. But I pushed through. Finally the pain of stone passing stopped. But it wasn't over, i still have a large gallbladder filled with sludge. Now that had to come out. We are 3 days in and i kept drinking the tea (3 times a day). But the sludge was only coming out slowly. Finally 7 days later my gallbladder is empty and back to normal. Avoided a trip to the ER and surgery. Thanks.Edit: what I went through is not for everybody. It was a battle at home. I did everything while on a liquid diet no sugars or solids as well as nothing greasy. It has been years and still no pain and no stones and I eat healthy but back to normal. Thanks.",130 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Jeff Mortensen,5.0 out of 5 stars,"Reviewed in the United States on October 4, 2022",true,5.0 out of 5 stars,No more stones,2 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Jonathan Coleman,5.0 out of 5 stars,"Reviewed in the United States on September 10, 2022",true,5.0 out of 5 stars,Wish I knew about this prior to struggling for weeks. Within 3 days of drinking this once a day my stones are gone.,10 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Steve T. Hamlyn,5.0 out of 5 stars,"Reviewed in the United States on August 31, 2022",true,5.0 out of 5 stars,My Doctor told me about it so I bought a box of tea. My stones quit hurting after I drank it about a week.,5 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,J. J. Suhr,5.0 out of 5 stars,"Reviewed in the United States on August 30, 2022",true,5.0 out of 5 stars,I got rid of two stones! Drink the tea after steeping for 5 min. Have a pain pill on hand. A real pain pill not Excedrine etc.  In 20 min or so you will feel an uncomfortable feeling that will get even worse. When you can’t stand the pain take the pain pill and drink lots of water. When you have to “go” push hard and both times I did this my stream went from not much to a normal stream. Keep drinking water to see if you can pass anymore. Stop if your pain pill stops working but remember to push. Without a pain pill it would be terribly painful though.,14 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Sally Owens,5.0 out of 5 stars,"Reviewed in the United States on August 25, 2022",true,5.0 out of 5 stars,I don't know what everyone is whining about. The tea doesn't taste bad at all. I tried taking pandra root powder stuff that is down right poisonous! Ugh! This tea is sweet in comparison. It does start to relieve the pain. Not sure if it actually removes the stones. We will see.,4 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Mikey meatballz ,5.0 out of 5 stars,"Reviewed in the United States on July 19, 2022",true,5.0 out of 5 stars,"I had to write this review ASAP. I knew something was going on the last week with my urine it’s been dark and also been having nausea and testicle pains. I have a history of kidney stones but I didn’t connect the two because I always had severe pains in my flank the past times I’ve had stones. I have also been taking a low dose of chemo which messes with your liver so I was scared the medicine was affecting my liver even tho I had gotten my liver test the previous week. ( I’m a worry wart) I made a urologist appt and a gp appointment both are 2 weeks awa!! So I wanted to clean my liver and kidneys so I stumbled upon this tea while browsing. Based on the reviews which I’m always skeptical  about I bought the tea.  Received my order today. I got home from work at 5 drank the tea with alittle honey at 7:30. It just taste like unsweetened tea like green Tea not bad, not good but relaxing. Anyway, it’s now 10:30 I urinated 10 min ago, I felt stinging in my penis and when I tel you there was about 6-7 small stones in the bottom of the cup I know I have more in me because I still have penis pain I can actually feel them wanting to come out so I’m drinking crazy water right now anyway, the point to all of you was I was utterly amazed on how effective and fast this actually works. This is making me want to explore other herbal medicinal plants. This is an honest review it’s a miracle tea. I’m drinking this every Morning for the rest of my life. Thank you!!",99 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Yessenia Galicia,5.0 out of 5 stars,"Reviewed in the United States on July 13, 2022",true,5.0 out of 5 stars,I drank this tea for a week and when i went back to the doctor for x-rays my kidney stone was gone i passed it and didn’t even feel it,2 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Leslie....CA,5.0 out of 5 stars,"Reviewed in the United States on July 8, 2022",true,5.0 out of 5 stars,Shrunk my kidney stone to make it easier to pass.  I’ve been telling everyone about this tea.,One person found this helpful,Size: 1 Count (Pack of 100)
undefined,chanca_piedra_hanan_tea,Springsteenologist,5.0 out of 5 stars,"Reviewed in the United States on June 30, 2022",true,5.0 out of 5 stars,To Avoid  Getting Stones. It Has Truly Helped Me.,2 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Elizabeth R.,5.0 out of 5 stars,"Reviewed in the United States on June 26, 2022",true,5.0 out of 5 stars,I bought this for my son who has kidney stones.He started using it a few weeks ago a he passed a stone.  He has continued to take it and is doing much better!,6 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,yaritza,5.0 out of 5 stars,"Reviewed in the United States on June 23, 2022",true,5.0 out of 5 stars,My niece had gone to hospital in so much pain drunk one tea and had not had any pain since,5 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Teju’s ,5.0 out of 5 stars,"Reviewed in the United States on June 20, 2022",true,5.0 out of 5 stars,It’s a miracle tea for kidney stones,3 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,S.D. Souza,5.0 out of 5 stars,"Reviewed in the United States on June 11, 2022",true,5.0 out of 5 stars,"I passed my stone! I don't know if it was just coincidence or this product, but the fact is I did pass a 9mm x 6mm x 4mm stone, which was considered near impossible to pass, after using this product (and Chanca pills) about once a day for a month, and avoided having to do a scheduled lithotripsy procedure.  Do with information what you will.  Good luck!!",14 people found this helpful,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,C in FL,5.0 out of 5 stars,"Reviewed in the United States on June 9, 2022",true,5.0 out of 5 stars,"Purchased for someone who has had multiple bouts of kidney stones. This was recommended by his urologist. The flavor is like regular tea, which is a good thing. Didn’t rate its value for the money, because if it works, i can’t put a price on it!",4 people found this helpful,Size: 50 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Jacqualine Bodiford,5.0 out of 5 stars,"Reviewed in the United States on June 9, 2022",true,5.0 out of 5 stars,Used it for kidney stones,,Size: 25 Count (Pack of 1)
undefined,chanca_piedra_hanan_tea,Zshep ,5.0 out of 5 stars,"Reviewed in the United States on May 24, 2022",true,5.0 out of 5 stars,I have kidney stones. This product is able to help with that,One person found this helpful,Size: 25 Count (Pack of 1)
